Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-04-28 00:00:00-04:00,15.24199777719926,15.399131774902344,15.24199777719926,15.399131774902344,800,0.0,0.0
2006-05-01 00:00:00-04:00,15.46198561375103,15.46198561375103,15.24199777719926,15.399131774902344,10200,0.0,0.0
2006-05-02 00:00:00-04:00,15.336287498474123,15.336287498474123,15.210580941233964,15.336287498474121,2600,0.0,0.0
2006-05-03 00:00:00-04:00,15.367713928222656,15.367713928222656,15.367713928222656,15.367713928222656,500,0.0,0.0
2006-05-04 00:00:00-04:00,15.399138470490774,15.399138470490774,15.084870338439941,15.084870338439941,30700,0.0,0.0
2006-05-05 00:00:00-04:00,15.14771761834486,15.405417278670939,15.14771761834486,15.399131774902344,11500,0.0,0.0
2006-05-08 00:00:00-04:00,15.493423389761919,15.55627727508545,15.399143161195697,15.55627727508545,2300,0.0,0.0
2006-05-09 00:00:00-04:00,15.556275567984837,15.556275567984837,15.399141471338526,15.405426979064941,5200,0.0,0.0
2006-05-10 00:00:00-04:00,15.405420103643355,15.46198844909668,15.399134598722155,15.46198844909668,1300,0.0,0.0
2006-05-11 00:00:00-04:00,15.399141376513207,15.461995254552292,15.336287498474123,15.336287498474121,9300,0.0,0.0
2006-05-12 00:00:00-04:00,15.33628289172232,15.443134092641124,15.33628289172232,15.342568397521973,2000,0.0,0.0
2006-05-15 00:00:00-04:00,15.33628437232707,15.455706596374513,15.33628437232707,15.455706596374512,2700,0.0,0.0
2006-05-16 00:00:00-04:00,15.399136750881201,15.424278774079813,15.342568397521973,15.342568397521973,10300,0.0,0.0
2006-05-17 00:00:00-04:00,15.43491268157959,15.491844833966509,15.43491268157959,15.43491268157959,11100,0.156,0.0
2006-05-18 00:00:00-04:00,15.479192976425516,15.498170762737004,15.43491268157959,15.43491268157959,9400,0.0,0.0
2006-05-19 00:00:00-04:00,15.43491268157959,15.43491268157959,15.43491268157959,15.43491268157959,1500,0.0,0.0
2006-05-22 00:00:00-04:00,15.403284244274653,15.43491268157959,15.371654600422174,15.43491268157959,2900,0.0,0.0
2006-05-23 00:00:00-04:00,15.378003336834352,15.378003336834352,15.371677398681642,15.37167739868164,13700,0.0,0.0
2006-05-24 00:00:00-04:00,15.333711263917216,15.371665657293322,15.308408737182617,15.308408737182617,12200,0.0,0.0
2006-05-25 00:00:00-04:00,15.245156288146973,15.245156288146973,15.245156288146973,15.245156288146973,100,0.0,0.0
2006-05-26 00:00:00-04:00,15.22617463436897,15.22617463436897,15.181894302368164,15.181894302368164,1100,0.0,0.0
2006-05-30 00:00:00-04:00,15.245156288146973,15.245156288146973,15.194550009282498,15.245156288146973,6900,0.0,0.0
2006-05-31 00:00:00-04:00,15.200867965987829,15.200867965987829,14.89722924563279,15.061699867248535,39200,0.0,0.0
2006-06-01 00:00:00-04:00,15.004778085452928,15.04905964264667,14.992127418518066,14.992127418518066,4500,0.0,0.0
2006-06-02 00:00:00-04:00,14.9288692576475,14.992127418518066,14.9288692576475,14.992127418518066,2400,0.0,0.0
2006-06-05 00:00:00-04:00,14.992127418518066,14.992127418518066,14.992127418518066,14.992127418518066,5000,0.0,0.0
2006-06-06 00:00:00-04:00,14.992127418518066,15.04905964264667,14.992127418518066,14.992127418518066,4600,0.0,0.0
2006-06-07 00:00:00-04:00,14.99212073248533,14.99212073248533,14.777043805372655,14.82765007019043,14100,0.0,0.0
2006-06-08 00:00:00-04:00,14.928855761197006,14.992113864879004,14.694801139538,14.802339553833008,18500,0.0,0.0
2006-06-09 00:00:00-04:00,14.992127418518066,14.992127418518066,14.992127418518066,14.992127418518066,11600,0.0,0.0
2006-06-12 00:00:00-04:00,14.992127530346758,14.992127530346758,14.865611207661923,14.897239685058594,27300,0.0,0.0
2006-06-13 00:00:00-04:00,14.897226173624965,14.897226173624965,14.86559772491455,14.86559772491455,24900,0.0,0.0
2006-06-14 00:00:00-04:00,14.745420784309491,14.897239647216198,14.745420784309491,14.890914916992188,900,0.0,0.0
2006-06-15 00:00:00-04:00,14.745420821766235,14.897239685058596,14.739094884977085,14.897239685058594,15600,0.0,0.0
2006-06-16 00:00:00-04:00,14.89722610608202,14.89722610608202,14.802339553833008,14.802339553833008,2700,0.0,0.0
2006-06-19 00:00:00-04:00,14.833971808810837,14.833971808810837,14.739084033383431,14.745409965515137,8400,0.0,0.0
2006-06-20 00:00:00-04:00,14.74286116338588,14.95938708683,14.666440963745117,14.666440963745117,24200,0.156,0.0
2006-06-21 00:00:00-04:00,14.711031039806217,14.717399597167967,14.711031039806217,14.717399597167969,1700,0.0,0.0
2006-06-22 00:00:00-04:00,14.742865841871483,14.742865841871483,14.711024284362795,14.711024284362793,10700,0.0,0.0
2006-06-23 00:00:00-04:00,14.711024284362795,14.742865841871483,14.711024284362795,14.711024284362793,11200,0.0,0.0
2006-06-26 00:00:00-04:00,14.711021276512758,14.711021276512758,14.647336959838867,14.647336959838867,10700,0.0,0.0
2006-06-27 00:00:00-04:00,14.615512771516158,14.615512771516158,14.583669968012513,14.60914421081543,22000,0.0,0.0
2006-06-28 00:00:00-04:00,14.583645985590836,14.615488736729917,14.392594337463379,14.392594337463379,22700,0.0,0.0
2006-06-29 00:00:00-04:00,14.265228271484375,14.265228271484375,14.03596649634011,14.265228271484375,10900,0.0,0.0
2006-06-30 00:00:00-04:00,14.106033624153211,14.106033624153211,14.07419204711914,14.07419204711914,8500,0.0,0.0
2006-07-03 00:00:00-04:00,14.099665065810736,14.099665065810736,14.07419204711914,14.07419204711914,6000,0.0,0.0
2006-07-05 00:00:00-04:00,13.946807695274913,13.972281900124795,13.883123397827148,13.883123397827148,8500,0.0,0.0
2006-07-06 00:00:00-04:00,13.883138639359355,13.972297239539312,13.819455486674313,13.825822830200195,21100,0.0,0.0
2006-07-07 00:00:00-04:00,13.876763293501813,13.914973406013818,13.81944751739502,13.81944751739502,11300,0.0,0.0
2006-07-10 00:00:00-04:00,13.819454948381766,14.131507000160937,13.819454948381766,13.9149808883667,22100,0.0,0.0
2006-07-11 00:00:00-04:00,13.78760723150327,14.055080496684576,13.75576566777984,13.95318603515625,21300,0.0,0.0
2006-07-12 00:00:00-04:00,14.053246752919012,14.303395438194547,14.053246752919012,14.08531665802002,41700,0.156,0.0
2006-07-13 00:00:00-04:00,14.110975277852807,14.393195125958675,14.110975277852807,14.303397178649902,6300,0.0,0.0
2006-07-14 00:00:00-04:00,14.399599862645081,14.4893965273864,14.284146308898928,14.284146308898926,3600,0.0,0.0
2006-07-17 00:00:00-04:00,14.316220786275089,14.431674377033467,14.149454624445006,14.27773666381836,4400,0.0,0.0
2006-07-18 00:00:00-04:00,14.271326065063477,14.34188132698182,14.271326065063477,14.271326065063477,7400,0.0,0.0
2006-07-19 00:00:00-04:00,14.431676833308662,14.431676833308662,14.149457032686318,14.207183837890625,9700,0.0,0.0
2006-07-20 00:00:00-04:00,14.23925615876705,14.271326065063477,14.23925615876705,14.271326065063477,800,0.0,0.0
2006-07-21 00:00:00-04:00,14.239248275756836,14.239248275756836,14.239248275756836,14.239248275756836,200,0.0,0.0
2006-07-24 00:00:00-04:00,14.187943562041266,14.187943562041266,14.046833038330078,14.046833038330078,2100,0.0,0.0
2006-07-25 00:00:00-04:00,14.0853135214398,14.0853135214398,13.148858799073574,13.918548583984375,33900,0.0,0.0
2006-07-26 00:00:00-04:00,13.918543017507545,14.271316647529602,13.918543017507545,14.11096477508545,8100,0.0,0.0
2006-07-27 00:00:00-04:00,14.239246393878048,14.239246393878048,13.924955655440312,14.021167755126953,8700,0.0,0.0
2006-07-28 00:00:00-04:00,13.9506196975708,14.175112673013967,13.91854979681676,13.9506196975708,12300,0.0,0.0
2006-07-31 00:00:00-04:00,13.982688708190361,14.367533609681187,13.982688708190361,14.175111770629883,3000,0.0,0.0
2006-08-01 00:00:00-04:00,14.110973410921295,14.168700218200684,14.110973410921295,14.168700218200684,2000,0.0,0.0
2006-08-02 00:00:00-04:00,14.303395971359903,14.476576401493015,14.23925615876705,14.271326065063477,9400,0.0,0.0
2006-08-03 00:00:00-04:00,14.36753393500985,14.43167495727539,14.335464035571203,14.43167495727539,1900,0.0,0.0
2006-08-04 00:00:00-04:00,14.54711838032272,14.559946820482942,14.54711838032272,14.553532600402832,700,0.0,0.0
2006-08-07 00:00:00-04:00,14.482991079452253,14.534303665161133,14.482991079452253,14.534303665161133,1300,0.0,0.0
2006-08-08 00:00:00-04:00,14.48941012947108,14.495824357743713,14.399613380432129,14.399613380432129,1300,0.0,0.0
2006-08-09 00:00:00-04:00,14.527880503856824,14.527880503856824,14.444498062133789,14.444498062133789,300,0.0,0.0
2006-08-10 00:00:00-04:00,14.429004744855048,14.53234577178955,14.364416295040428,14.53234577178955,1700,0.156,0.0
2006-08-11 00:00:00-04:00,14.480675161297434,14.480675161297434,14.338581558195115,14.467757225036621,2900,0.0,0.0
2006-08-14 00:00:00-04:00,14.338572910511548,14.370866499764906,14.080219268798828,14.080219268798828,5200,0.0,0.0
2006-08-15 00:00:00-04:00,14.209401299423789,14.338578167641863,14.099601331015002,14.112519264221191,5800,0.0,0.0
2006-08-16 00:00:00-04:00,14.196494735020508,14.33858965023688,14.196494735020508,14.235248565673828,1100,0.0,0.0
2006-08-17 00:00:00-04:00,14.08668540491744,14.370873816335976,13.88646233938083,14.177109718322754,14200,0.0,0.0
2006-08-18 00:00:00-04:00,14.086678233033792,14.086678233033792,14.080219268798828,14.080219268798828,300,0.0,0.0
2006-08-21 00:00:00-04:00,14.015630592671933,14.07376003265381,14.015630592671933,14.073760032653809,2400,0.0,0.0
2006-08-22 00:00:00-04:00,14.047924178474606,14.07376003265381,14.028547287840203,14.073760032653809,2500,0.0,0.0
2006-08-23 00:00:00-04:00,14.015639703294962,14.086685884627444,14.015639703294962,14.041474342346191,6500,0.0,0.0
2006-08-24 00:00:00-04:00,14.022096502368878,14.377332312988267,14.01563876697908,14.30628490447998,5400,0.0,0.0
2006-08-25 00:00:00-04:00,14.20939829157687,14.20939829157687,14.047927856445312,14.047927856445312,1500,0.0,0.0
2006-08-28 00:00:00-04:00,14.047942079951483,14.525894904036324,14.015648452996617,14.235248565673828,11900,0.0,0.0
2006-08-29 00:00:00-04:00,14.215861065345289,14.215861065345289,14.047931619988352,14.170649528503418,4800,0.0,0.0
2006-08-30 00:00:00-04:00,14.177099239178546,14.215851783752441,14.177099239178546,14.215851783752441,600,0.0,0.0
2006-08-31 00:00:00-04:00,14.20939863926545,14.44191646575928,14.20939863926545,14.441916465759277,20200,0.0,0.0
2006-09-01 00:00:00-04:00,14.50650254219086,14.758397245528448,14.50650254219086,14.661515235900879,2400,0.0,0.0
2006-09-05 00:00:00-04:00,14.790689332113397,14.855277742595932,14.72610092163086,14.72610092163086,1200,0.0,0.0
2006-09-06 00:00:00-04:00,14.635691752086991,14.635691752086991,14.325668566357972,14.370880126953125,7000,0.0,0.0
2006-09-07 00:00:00-04:00,14.409632717188595,14.409632717188595,14.370880126953127,14.370880126953125,3200,0.0,0.0
2006-09-08 00:00:00-04:00,14.428997311093891,14.441915240785992,14.403161451709687,14.435456275939941,3600,0.0,0.0
2006-09-11 00:00:00-04:00,14.532351336636385,14.693821907043457,14.532351336636385,14.693821907043457,2300,0.0,0.0
2006-09-12 00:00:00-04:00,14.548135757446289,14.65219026857709,14.548135757446289,14.548135757446289,11700,0.156,0.0
2006-09-13 00:00:00-04:00,14.567651748657227,14.567651748657227,14.567651748657227,14.567651748657227,100,0.0,0.0
2006-09-14 00:00:00-04:00,14.593663355070479,14.593663355070479,14.372547149658203,14.372547149658203,17900,0.0,0.0
2006-09-15 00:00:00-04:00,14.36605135605443,14.36605135605443,14.26199676080745,14.268500328063965,3600,0.0,0.0
2006-09-18 00:00:00-04:00,14.372540355624658,14.63918014073848,14.274989426509638,14.62617301940918,9400,0.0,0.0
2006-09-19 00:00:00-04:00,14.522123756643472,14.522123756643472,14.444082241005201,14.502613067626953,1800,0.0,0.0
2006-09-20 00:00:00-04:00,14.502616626441956,14.574154596629512,14.301011085510254,14.301011085510254,6400,0.0,0.0
2006-09-21 00:00:00-04:00,14.307513173409882,14.353036880493164,14.242478774536059,14.353036880493164,1900,0.0,0.0
2006-09-22 00:00:00-04:00,14.463599573821293,14.57415771484375,14.463599573821293,14.57415771484375,1300,0.0,0.0
2006-09-25 00:00:00-04:00,14.515615547564227,14.541629791259766,14.515615547564227,14.541629791259766,2100,0.0,0.0
2006-09-26 00:00:00-04:00,14.535136999764177,14.535136999764177,14.229475612006873,14.27500057220459,8900,0.0,0.0
2006-09-27 00:00:00-04:00,14.314009954627819,14.665193557452884,14.314009954627819,14.60666275024414,6200,0.0,0.0
2006-09-28 00:00:00-04:00,14.502613067626953,14.593661709276237,14.489607182043748,14.502613067626953,5000,0.0,0.0
2006-09-29 00:00:00-04:00,14.567653162720617,14.567653162720617,14.561149597167969,14.561149597167969,1600,0.0,0.0
2006-10-02 00:00:00-04:00,14.398550018052243,14.398550018052243,14.314006229876805,14.340019226074219,18000,0.0,0.0
2006-10-03 00:00:00-04:00,14.307509026298103,14.307509026298103,14.20995807647705,14.20995807647705,25200,0.0,0.0
2006-10-04 00:00:00-04:00,14.209967152184964,14.216470718383789,14.209967152184964,14.216470718383789,2100,0.0,0.0
2006-10-05 00:00:00-04:00,14.209956171765953,14.209956171765953,14.112405235020686,14.1514253616333,8100,0.0,0.0
