Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1992-12-16 00:00:00-05:00,2.328228712081909,2.434057289903814,2.328228712081909,2.328228712081909,2000000,0.0,0.0
1992-12-17 00:00:00-05:00,2.434057289903814,2.434057289903814,2.328228712081909,2.328228712081909,143600,0.0,0.0
1992-12-18 00:00:00-05:00,2.328228712081909,2.434057289903814,2.328228712081909,2.328228712081909,196000,0.0,0.0
1992-12-21 00:00:00-05:00,2.434057289903814,2.434057289903814,2.328228712081909,2.328228712081909,136000,0.0,0.0
1992-12-22 00:00:00-05:00,2.434057289903814,2.434057289903814,2.328228712081909,2.328228712081909,378000,0.0,0.0
1992-12-23 00:00:00-05:00,2.328228712081909,2.3811430009928616,2.328228712081909,2.328228712081909,110000,0.0,0.0
1992-12-24 00:00:00-05:00,2.3282281027899847,2.4340566529168024,2.3282281027899847,2.3811423778533936,61200,0.0,0.0
1992-12-28 00:00:00-05:00,2.3282288754923957,2.43405746074205,2.3282288754923957,2.3546860218048096,21200,0.0,0.0
1992-12-29 00:00:00-05:00,2.43405746074205,2.43405746074205,2.3546860218048096,2.3546860218048096,21600,0.0,0.0
1992-12-30 00:00:00-05:00,2.3546860218048096,2.3546860218048096,2.3546860218048096,2.3546860218048096,14000,0.0,0.0
1992-12-31 00:00:00-05:00,2.434056282043457,2.434056282043457,2.3811420150425127,2.434056282043457,4400,0.0,0.0
1993-01-04 00:00:00-05:00,2.434056827000209,2.592799663543701,2.3546854087284634,2.592799663543701,156800,0.0,0.0
1993-01-05 00:00:00-05:00,2.592799559235573,2.592799559235573,2.486971005797386,2.5398852825164795,260400,0.0,0.0
1993-01-06 00:00:00-05:00,2.592799559235573,2.592799559235573,2.486971005797386,2.5398852825164795,80000,0.0,0.0
1993-01-07 00:00:00-05:00,2.486970549044402,2.5398848160453467,2.434056282043457,2.434056282043457,61600,0.0,0.0
1993-01-08 00:00:00-05:00,2.4340566529168024,2.4340566529168024,2.3811423778533936,2.3811423778533936,49200,0.0,0.0
1993-01-11 00:00:00-05:00,2.4869709279802112,2.4869709279802112,2.3811423778533936,2.3811423778533936,6000,0.0,0.0
1993-01-12 00:00:00-05:00,2.434056282043457,2.486970549044402,2.3811420150425127,2.434056282043457,52400,0.0,0.0
1993-01-13 00:00:00-05:00,2.434056344923082,2.434056344923082,2.381142076555189,2.4075992107391357,27600,0.0,0.0
1993-01-14 00:00:00-05:00,2.3811423778533936,2.3811423778533936,2.3811423778533936,2.3811423778533936,16400,0.0,0.0
1993-01-15 00:00:00-05:00,2.4340566529168024,2.4340566529168024,2.3811423778533936,2.3811423778533936,58400,0.0,0.0
1993-01-18 00:00:00-05:00,2.434056344923082,2.434056344923082,2.381142076555189,2.4075992107391357,18800,0.0,0.0
1993-01-19 00:00:00-05:00,2.434056282043457,2.4605134155439297,2.3811420150425127,2.434056282043457,106400,0.0,0.0
1993-01-20 00:00:00-05:00,2.486970549044402,2.486970549044402,2.434056282043457,2.434056282043457,115200,0.0,0.0
1993-01-21 00:00:00-05:00,2.486971378326416,2.486971378326416,2.4605142360037946,2.486971378326416,65200,0.0,0.0
1993-01-22 00:00:00-05:00,2.434056282043457,2.486970549044402,2.434056282043457,2.434056282043457,449200,0.0,0.0
1993-01-25 00:00:00-05:00,2.486971378326416,2.539885662971659,2.486971378326416,2.486971378326416,354400,0.0,0.0
1993-01-26 00:00:00-05:00,2.5398852825164795,2.5398852825164795,2.486971005797386,2.5398852825164795,74400,0.0,0.0
1993-01-27 00:00:00-05:00,2.486971378326416,2.539885662971659,2.486971378326416,2.486971378326416,167200,0.0,0.0
1993-01-28 00:00:00-05:00,2.486971378326416,2.539885662971659,2.434057093681173,2.486971378326416,259600,0.0,0.0
1993-01-29 00:00:00-05:00,2.4605138674378395,2.5398852825164795,2.434056729078293,2.5398852825164795,33600,0.0,0.0
1993-02-01 00:00:00-05:00,2.539885662971659,2.592799947616902,2.4605142360037946,2.486971378326416,26400,0.0,0.0
1993-02-02 00:00:00-05:00,2.4869712018966674,2.7250854659080503,2.4869712018966674,2.645714044570923,137200,0.0,0.0
1993-02-03 00:00:00-05:00,2.8044571876525883,2.8044571876525883,2.6457143279741397,2.804457187652588,859200,0.0,0.0
1993-02-04 00:00:00-05:00,2.804455991224809,2.9102845191955566,2.7515417272394354,2.9102845191955566,526800,0.0,0.0
1993-02-05 00:00:00-05:00,2.9102857607715538,2.9632000473310365,2.751542901093105,2.804457187652588,532400,0.0,0.0
1993-02-08 00:00:00-05:00,2.857370476973684,3.0690275493421053,2.8044562088815788,3.01611328125,349600,0.0,0.0
1993-02-09 00:00:00-05:00,2.96319878318093,3.016113047166304,2.7515417272394354,2.9102845191955566,262000,0.0,0.0
1993-02-10 00:00:00-05:00,2.8573702552101827,2.96319878318093,2.804455991224809,2.9102845191955566,182800,0.0,0.0
1993-02-11 00:00:00-05:00,2.9102857607715538,2.9102857607715538,2.8044571876525883,2.804457187652588,85600,0.0,0.0
1993-02-12 00:00:00-05:00,2.812949030487626,2.919098050506027,2.812949030487626,2.866023540496826,67600,0.01,0.0
1993-02-16 00:00:00-05:00,2.9190968751907347,2.9190968751907347,2.547575454711914,2.653724431991577,243200,0.0,0.0
1993-02-17 00:00:00-05:00,2.6006499433517454,2.653724431991577,2.547575454711914,2.653724431991577,184000,0.0,0.0
1993-02-18 00:00:00-05:00,2.547576281489158,2.653725293217873,2.547576281489158,2.6006507873535156,89200,0.0,0.0
1993-02-19 00:00:00-05:00,2.547575454711914,2.7067989206314085,2.547575454711914,2.653724431991577,444400,0.0,0.0
