Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-08-06 00:00:00-04:00,4.0966566664273625,4.0966566664273625,3.511419999794882,3.56994366645813,2800000,0.0,0.0
1993-08-09 00:00:00-04:00,3.628467370723856,3.628467370723856,3.394372701644898,3.3943727016448975,502200,0.0,0.0
1993-08-10 00:00:00-04:00,3.5114200236433644,3.5114200236433644,3.2773253554004733,3.4528963565826416,73400,0.0,0.0
1993-08-11 00:00:00-04:00,3.5114200115203853,3.6284673452377314,3.394372677803039,3.5114200115203857,352600,0.0,0.0
1993-08-12 00:00:00-04:00,3.6284673452377314,3.6284673452377314,3.5114200115203853,3.5114200115203857,115200,0.0,0.0
1993-08-13 00:00:00-04:00,3.628467321395874,3.628467321395874,3.51141998844762,3.628467321395874,68600,0.0,0.0
1993-08-16 00:00:00-04:00,3.6284673452377314,3.6284673452377314,3.5114200115203853,3.5114200115203857,53000,0.0,0.0
1993-08-17 00:00:00-04:00,3.6284673452377314,3.6284673452377314,3.394372677803039,3.5114200115203857,132800,0.0,0.0
1993-08-18 00:00:00-04:00,3.394372655499366,3.628467321395874,3.394372655499366,3.628467321395874,21000,0.0,0.0
1993-08-19 00:00:00-04:00,3.394372655499366,3.628467321395874,3.394372655499366,3.628467321395874,11400,0.0,0.0
1993-08-20 00:00:00-04:00,3.394372655499366,3.628467321395874,3.394372655499366,3.628467321395874,3000,0.0,0.0
1993-08-23 00:00:00-04:00,3.394372701644898,3.628467370723856,3.394372701644898,3.3943727016448975,1400,0.0,0.0
1993-08-24 00:00:00-04:00,3.4528963446617125,3.6284673452377314,3.394372677803039,3.5114200115203857,971000,0.0,0.0
1993-08-25 00:00:00-04:00,3.6284673452377314,3.6284673452377314,3.5114200115203853,3.5114200115203857,132800,0.0,0.0
1993-08-26 00:00:00-04:00,3.5114200115203853,3.6284673452377314,3.5114200115203853,3.5114200115203857,77200,0.0,0.0
1993-08-27 00:00:00-04:00,3.511419999794882,3.628467333121378,3.511419999794882,3.56994366645813,75000,0.0,0.0
1993-08-30 00:00:00-04:00,3.56994366645813,3.56994366645813,3.511419999794882,3.56994366645813,32400,0.0,0.0
1993-08-31 00:00:00-04:00,3.5699436783790586,3.5699436783790586,3.5114200115203853,3.5114200115203857,70200,0.0,0.0
1993-09-01 00:00:00-04:00,3.511419999794882,3.56994366645813,3.511419999794882,3.56994366645813,12000,0.0,0.0
1993-09-02 00:00:00-04:00,3.5114200236433644,3.569943690704087,3.4528963565826416,3.4528963565826416,42200,0.0,0.0
1993-09-03 00:00:00-04:00,3.394372666468386,3.56994366645813,3.394372666468386,3.56994366645813,13400,0.0,0.0
1993-09-07 00:00:00-04:00,3.56994366645813,3.56994366645813,3.511419999794882,3.56994366645813,3600,0.0,0.0
1993-09-08 00:00:00-04:00,3.5699437034541166,3.5699437034541166,3.2773253671054183,3.3943727016448975,17600,0.0,0.0
1993-09-09 00:00:00-04:00,3.277325391769409,3.3943727271897455,3.277325391769409,3.277325391769409,13000,0.0,0.0
1993-09-10 00:00:00-04:00,3.394372701644898,3.394372701644898,3.394372701644898,3.3943727016448975,1000,0.0,0.0
1993-09-13 00:00:00-04:00,3.511420036184377,3.511420036184377,3.394372701644898,3.3943727016448975,29400,0.0,0.0
1993-09-14 00:00:00-04:00,3.5699437034541166,3.5699437034541166,3.394372701644898,3.3943727016448975,31800,0.0,0.0
1993-09-15 00:00:00-04:00,3.5699436783790586,3.5699436783790586,3.394372677803039,3.5114200115203857,800,0.0,0.0
1993-09-16 00:00:00-04:00,3.394372701644898,3.628467370723856,3.394372701644898,3.3943727016448975,2800,0.0,0.0
1993-09-17 00:00:00-04:00,3.6284673452377314,3.6284673452377314,3.394372677803039,3.5114200115203857,19800,0.0,0.0
1993-09-20 00:00:00-04:00,3.394372655499366,3.628467321395874,3.394372655499366,3.628467321395874,5800,0.0,0.0
1993-09-21 00:00:00-04:00,3.394372701644898,3.394372701644898,3.394372701644898,3.3943727016448975,2800,0.0,0.0
1993-09-22 00:00:00-04:00,3.5699437034541166,3.5699437034541166,3.2773253671054183,3.3943727016448975,73400,0.0,0.0
1993-09-23 00:00:00-04:00,3.3943727406588464,3.3943727406588464,3.218801736831665,3.218801736831665,18000,0.0,0.0
1993-09-24 00:00:00-04:00,3.394372701644898,3.394372701644898,3.160278032565939,3.3943727016448975,9200,0.0,0.0
1993-09-27 00:00:00-04:00,3.3943727406588464,3.3943727406588464,3.218801736831665,3.218801736831665,6200,0.0,0.0
1993-09-28 00:00:00-04:00,3.394372714193244,3.394372714193244,3.2773253792210633,3.3358490467071533,126400,0.0,0.0
1993-09-29 00:00:00-04:00,3.5114200115203853,3.5114200115203853,3.277325344085693,3.5114200115203857,2600,0.0,0.0
1993-09-30 00:00:00-04:00,3.2773253554004733,3.5114200236433644,3.2773253554004733,3.4528963565826416,14000,0.0,0.0
1993-10-01 00:00:00-04:00,3.394372677803039,3.5114200115203853,3.394372677803039,3.5114200115203857,1200,0.0,0.0
1993-10-04 00:00:00-04:00,3.5114200115203853,3.5114200115203853,3.277325344085693,3.5114200115203857,61600,0.0,0.0
1993-10-05 00:00:00-04:00,3.394372677803039,3.5114200115203853,3.394372677803039,3.5114200115203857,10200,0.0,0.0
1993-10-06 00:00:00-04:00,3.5114200115203853,3.5114200115203853,3.394372677803039,3.5114200115203857,4400,0.0,0.0
