Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2012-06-18 00:00:00-04:00,25.0470310580836,25.41836021387824,25.002825888761024,25.374155044555664,285159,0.0,0.0,0.0
2012-06-19 00:00:00-04:00,25.38299289967666,25.688014279500504,25.321104992558485,25.595182418823242,398291,0.0,0.0,0.0
2012-06-20 00:00:00-04:00,25.55097649393702,25.75432296365561,25.471405842948172,25.665912628173828,282122,0.0,0.0,0.0
2012-06-21 00:00:00-04:00,25.639394252780953,25.77201147199697,25.206177103971605,25.241540908813477,306174,0.0,0.0,0.0
2012-06-22 00:00:00-04:00,25.303428364803235,25.50677486271586,25.135445668722713,25.28574562072754,403191,0.0,0.0,0.0
2012-06-25 00:00:00-04:00,25.091238086393773,25.170808746125026,24.764115762004625,24.949779510498047,271084,0.0,0.0,0.0
2012-06-26 00:00:00-04:00,25.029347850608964,25.179647784358878,24.93209614264308,25.055871963500977,208056,0.0,0.0,0.0
2012-06-27 00:00:00-04:00,25.05587420323142,25.31226723883005,24.923256999554937,25.294586181640625,207530,0.0,0.0,0.0
2012-06-28 00:00:00-04:00,25.117761945966574,25.356473922729492,24.967461999817985,25.356473922729492,401819,0.0,0.0,0.0
2012-06-29 00:00:00-04:00,25.63938399106173,25.86041316339847,25.44487892648015,25.55097198486328,522276,0.0,0.0,0.0
2012-07-02 00:00:00-04:00,25.842733831800317,26.302474975585938,25.754321813946316,26.302474975585938,488670,0.0,0.0,0.0
2012-07-03 00:00:00-04:00,26.32899795088448,26.51466166268042,26.214061826737456,26.435091018676758,146150,0.0,0.0,0.0
2012-07-05 00:00:00-04:00,26.32900035094888,26.416881182543218,25.851576443406532,26.04608154296875,318406,0.0,0.0,0.0
2012-07-06 00:00:00-04:00,25.772001661756896,26.090284215775046,25.745479239801245,26.010713577270508,188249,0.0,0.0,0.0
2012-07-09 00:00:00-04:00,25.93999018679906,26.107972871301754,25.816214359438746,25.94883155822754,265988,0.0,0.0,0.0
2012-07-10 00:00:00-04:00,26.169855829927236,26.275948894342722,25.780843992326474,25.939985275268555,190783,0.0,0.0,0.0
2012-07-11 00:00:00-04:00,25.913464689834292,26.01955945499587,25.798530240035078,25.922306060791016,347648,0.0,0.0,0.0
2012-07-12 00:00:00-04:00,25.66590955815656,25.95766801477742,25.595180286439952,25.939985275268555,259255,0.0,0.0,0.0
2012-07-13 00:00:00-04:00,25.957672240598917,26.399730682373043,25.957672240598917,26.399730682373047,155805,0.0,0.0,0.0
2012-07-16 00:00:00-04:00,26.26711128144666,26.32015950756049,26.12565271778131,26.2229061126709,295954,0.0,0.0,0.0
2012-07-17 00:00:00-04:00,26.32899879801268,26.36436259297496,26.0814454880009,26.284791946411133,416893,0.0,0.0,0.0
2012-07-18 00:00:00-04:00,26.178698875205342,26.320157427692372,26.107969598961827,26.284791946411133,196622,0.0,0.0,0.0
2012-07-19 00:00:00-04:00,26.302475543060428,26.435092729543147,26.07260496620817,26.134492874145508,188043,0.0,0.0,0.0
2012-07-20 00:00:00-04:00,25.975354224722977,26.010719710761638,25.842737024716374,25.904624938964844,200775,0.0,0.0,0.0
2012-07-23 00:00:00-04:00,25.58633971477175,26.032817940224543,25.58633971477175,25.93114471435547,353510,0.0,0.0,0.0
2012-07-24 00:00:00-04:00,25.559818183554317,25.595183667243383,24.6845426980788,24.976301193237305,862999,0.0,0.0,0.0
2012-07-25 00:00:00-04:00,24.92325574864413,25.002826404120174,24.728748952449735,24.985143661499023,456613,0.0,0.0,0.0
2012-07-26 00:00:00-04:00,25.89578227024208,26.52350439823383,25.436041122622804,25.595182418823242,661975,0.0,0.0,0.0
2012-07-27 00:00:00-04:00,25.639388444927032,25.811790959487045,25.40067649261976,25.444883346557617,441087,0.0,0.0,0.0
2012-07-30 00:00:00-04:00,25.462561718389832,25.75874170644326,25.427197925285483,25.61286163330078,217748,0.0,0.0,0.0
2012-07-31 00:00:00-04:00,25.57749803677297,25.64822730984413,25.359209115826857,25.409515380859375,383767,0.0,0.0,0.0
2012-08-01 00:00:00-04:00,25.524449563426877,25.842730424895027,25.497925455671716,25.55097198486328,410698,0.0,0.0,0.0
2012-08-02 00:00:00-04:00,25.427204448386842,25.88694568091762,25.303428611289824,25.825056076049805,324409,0.0,0.0,0.0
2012-08-03 00:00:00-04:00,26.10797107219646,26.143334869154263,25.895783231492462,26.028400421142578,207324,0.0,0.0,0.0
2012-08-06 00:00:00-04:00,26.01956154441294,26.293637320803754,25.833896112050684,25.86042022705078,184669,0.0,0.0,0.0
2012-08-07 00:00:00-04:00,25.931146167309144,26.09028746413202,25.718958333651646,25.975351333618164,235270,0.0,0.0,0.0
2012-08-08 00:00:00-04:00,25.975357792178034,26.236801533386934,25.85975440910945,26.010929107666016,264043,0.17,0.0,0.0
2012-08-09 00:00:00-04:00,25.96646029714881,26.259916793487367,25.726359064835464,25.868640899658203,716076,0.0,0.0,0.0
2012-08-10 00:00:00-04:00,25.85085473315949,25.85085473315949,25.432902063680277,25.788606643676758,284452,0.0,0.0,0.0
2012-08-13 00:00:00-04:00,25.761923915460134,25.81972643021838,25.49514594849321,25.55739402770996,406111,0.0,0.0,0.0
2012-08-14 00:00:00-04:00,25.592973978222247,25.753039794824172,25.441799293542495,25.504047393798828,350532,0.0,0.0,0.0
2012-08-15 00:00:00-04:00,25.53072176476745,25.664112476840863,25.415118403254965,25.42401123046875,316669,0.0,0.0,0.0
2012-08-16 00:00:00-04:00,25.3973336494941,25.530722670164536,25.299515938940274,25.477367401123047,270419,0.0,0.0,0.0
2012-08-17 00:00:00-04:00,25.52182746731408,25.66410929281568,25.512934641203586,25.5662899017334,215741,0.0,0.0,0.0
2012-08-20 00:00:00-04:00,25.52183103912637,25.64632722983038,25.52183103912637,25.610755920410156,365240,0.0,0.0,0.0
2012-08-21 00:00:00-04:00,25.69968451296268,25.790834728399137,25.601866796653862,25.717470169067383,551260,0.0,0.0,0.0
2012-08-22 00:00:00-04:00,25.72635521646187,25.8850878240489,25.637428658966755,25.655214309692383,362844,0.0,0.0,0.0
2012-08-23 00:00:00-04:00,25.69968452262353,25.71747017873492,25.45958325352036,25.504047393798828,244446,0.0,0.0,0.0
2012-08-24 00:00:00-04:00,25.48626112869482,25.628542981919065,25.4240130299259,25.530723571777344,152229,0.0,0.0,0.0
2012-08-27 00:00:00-04:00,25.64632403524112,25.735250601581313,25.486256555055405,25.53961181640625,183935,0.0,0.0,0.0
2012-08-28 00:00:00-04:00,25.37954905997411,25.69968236240225,25.37954905997411,25.548507690429688,209365,0.0,0.0,0.0
2012-08-29 00:00:00-04:00,25.51293424942825,25.699678506481533,25.51293424942825,25.592967987060547,184636,0.0,0.0,0.0
2012-08-30 00:00:00-04:00,25.521831538768808,25.592972462868598,25.424012132081558,25.477367401123047,154472,0.0,0.0,0.0
