Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-12-13 00:00:00-05:00,3.5270658175150555,3.7686456680297855,3.4787498474121095,3.6236977577209473,164800,0.0,0.0
1985-12-16 00:00:00-05:00,3.6236981823019785,3.6720141580660046,3.478750255009899,3.527066230773926,191700,0.0,0.0
1985-12-17 00:00:00-05:00,3.478748234835538,3.478748234835538,3.188852548599243,3.188852548599243,126900,0.0,0.0
1985-12-18 00:00:00-05:00,3.188852548599243,3.2854844440113413,3.0439047054810957,3.188852548599243,143100,0.0,0.0
1985-12-19 00:00:00-05:00,3.188854736440322,3.2854866981506348,3.188854736440322,3.2854866981506348,62500,0.0,0.0
1985-12-20 00:00:00-05:00,3.2854844440113413,3.2854844440113413,3.188852548599243,3.188852548599243,39400,0.0,0.0
1985-12-23 00:00:00-05:00,3.188854101725987,3.478749929155622,3.188854101725987,3.382117986679077,84200,0.0,0.0
1985-12-24 00:00:00-05:00,3.430432790591393,4.010224248156136,3.430432790591393,3.9135923385620117,145900,0.0,0.0
1985-12-26 00:00:00-05:00,3.913593307294344,4.7349647421585885,3.913593307294344,4.590016841888428,210200,0.0,0.0
1985-12-27 00:00:00-05:00,4.590018669764201,4.734966627756755,4.1551747957865395,4.348438739776611,60100,0.0,0.0
1985-12-30 00:00:00-05:00,4.251805726871934,4.251805726871934,4.058541830195938,4.1551737785339355,31500,0.0,0.0
1985-12-31 00:00:00-05:00,4.1551737785339355,4.1551737785339355,4.058541830195938,4.1551737785339355,12000,0.0,0.0
1986-01-02 00:00:00-05:00,4.1551737785339355,4.1551737785339355,4.058541830195938,4.1551737785339355,24400,0.0,0.0
1986-01-03 00:00:00-05:00,4.058542937767215,4.058542937767215,3.8652789883497283,3.9619109630584717,25500,0.0,0.0
1986-01-06 00:00:00-05:00,3.9619082933590737,3.9619082933590737,3.6720125645767023,3.9135923385620117,16800,0.0,0.0
1986-01-07 00:00:00-05:00,3.913593394415719,4.155173233577183,3.865277426583426,4.058541297912598,24000,0.0,0.0
1986-01-08 00:00:00-05:00,4.058540780860257,4.251804627567888,4.01022481918335,4.01022481918335,13600,0.0,0.0
1986-01-09 00:00:00-05:00,3.9135941468275983,3.9135941468275983,3.7203302383422847,3.720330238342285,9500,0.0,0.0
1986-01-10 00:00:00-05:00,3.768645322775539,3.961909185481977,3.768645322775539,3.8169612884521484,13500,0.0,0.0
1986-01-13 00:00:00-05:00,3.8169612884521484,3.9135932198053673,3.7203293570989295,3.8169612884521484,7500,0.0,0.0
1986-01-14 00:00:00-05:00,3.8169604289678882,3.9135923385620117,3.8169604289678882,3.9135923385620117,30100,0.0,0.0
1986-01-15 00:00:00-05:00,3.961909958485807,4.300121784210205,3.961909958485807,4.300121784210205,31600,0.0,0.0
1986-01-16 00:00:00-05:00,4.348435972047889,4.541699793027795,4.348435972047889,4.445067882537842,39200,0.0,0.0
1986-01-17 00:00:00-05:00,4.348438739776611,4.348438739776611,4.251806767781575,4.348438739776611,10600,0.0,0.0
1986-01-20 00:00:00-05:00,4.348438739776611,4.348438739776611,4.251806767781575,4.348438739776611,13000,0.0,0.0
1986-01-21 00:00:00-05:00,4.348436268893155,4.348436268893155,4.203488393263383,4.251804351806641,21300,0.0,0.0
1986-01-22 00:00:00-05:00,4.251806767781575,4.348438739776611,4.251806767781575,4.348438739776611,26000,0.0,0.0
1986-01-23 00:00:00-05:00,4.348435972047889,4.445067882537842,4.300120016802912,4.445067882537842,26800,0.0,0.0
1986-01-24 00:00:00-05:00,4.445069281609504,4.445069281609504,4.348437340704949,4.396753311157227,27300,0.0,0.0
1986-01-27 00:00:00-05:00,4.396753839267197,4.541701768034248,4.348437863011514,4.4933857917785645,6000,0.0,0.0
1986-01-28 00:00:00-05:00,4.49338559771693,4.5417015718859295,4.1551737785339355,4.1551737785339355,17200,0.0,0.0
1986-01-29 00:00:00-05:00,4.1551737785339355,4.300121701040934,4.1551737785339355,4.1551737785339355,4600,0.0,0.0
1986-01-30 00:00:00-05:00,4.155172863225827,4.251804790277591,4.058540936174063,4.203488826751709,9900,0.0,0.0
1986-01-31 00:00:00-05:00,4.155172704214073,4.155172704214073,4.01022481918335,4.01022481918335,2300,0.0,0.0
1986-02-03 00:00:00-05:00,4.010225330080305,4.106857265744891,4.010225330080305,4.058541297912598,11900,0.0,0.0
1986-02-04 00:00:00-05:00,4.058541297912598,4.106857265744891,4.010225330080305,4.058541297912598,5700,0.0,0.0
1986-02-05 00:00:00-05:00,4.058541297912598,4.058541297912598,4.010225330080305,4.058541297912598,4600,0.0,0.0
1986-02-06 00:00:00-05:00,4.058541116835196,4.058541116835196,3.8169612884521484,3.8169612884521484,4700,0.0,0.0
1986-02-07 00:00:00-05:00,3.8169612884521484,3.9135932198053673,3.768645322775539,3.8169612884521484,1300,0.0,0.0
1986-02-10 00:00:00-05:00,3.8169610887765884,3.91359301507473,3.7686451256275175,3.865277051925659,2600,0.0,0.0
1986-02-11 00:00:00-05:00,3.865277051925659,3.91359301507473,3.7686451256275175,3.865277051925659,5900,0.0,0.0
